"阿姨⠀";"āyí";"maternal aunt; step-mother; childcare worker; nursemaid; woman of similar age to one's parents (term of address used by child); CL:个[gè]";"阿 (Afghanistan)";"There are no other HSK words in this level (or before) using this character.";"姨 (aunt)";"There are no other HSK words in this level (or before) using this character.";"❈ 她是我的阿姨，也是我的保姆。";"【tā shì wǒ de āyí, yě shì wǒ de bǎomǔ.】
She held a meeting in the office.";"❈ 我在办公室工作。";"【wǒ zài bàngōngshì gōngzuò.】
I work in the office.";"🐇 蓝启仁在办公室里审阅着学生的作业，指导他们进步。";"【lánqǐrén zài bàngōngshì lǐ shěnyuè zhe xuésheng de zuòyè, zhǐdǎo tāmen jìnbù.】
Lan Qiren is in the office, reviewing students' homework and guiding them to improve.";"🐇 魏无羡在办公室里整理着最新的陈情令，准备出版。";"【wèiwúxiàn zài bàngōngshì lǐ zhěnglǐ zhe zuìxīn de chénqíng lìng, zhǔnbèi chūbǎn.】
Wei Wuxian is in the office, organizing the latest copies of the ""Chenqing Lings,"" preparing for publication.";"♻❈ 我们的办公室挨着餐厅。";"【wǒmen de bàngōngshì āizhe cāntīng.】
Our office is near the restaurant.";"♻❈ 她叫我去她的办公室。";"【tā jiào wǒ qù tā de bàngōngshì.】
She asked me to go to her office.";"♻❈ 办公室里的冷气坏了。";"【bàngōngshì lǐ de lěngqì huài le.】
The air conditioning in the office is broken.";"♻❈ 她赶紧完成了工作，然后离开了办公室。";"【tā gǎnjǐn wánchéng le gōngzuò, ránhòu líkāi le bàngōngshì.】
She hurriedly finished the work and then left the office.";"♻❈ 他的办公室就在我的底下。";"【tā de bàngōngshì jiù zài wǒ de dǐxià.】
His office is right below mine.";"♻❈ 我需要返回办公室取东西。";"【wǒ xūyào fǎnhuí bàngōngshì qǔ dōngxi.】
I need to go back to the office to get something.";"♻❈ 我需要返回办公室取我的钱包。";"【wǒ xūyào fǎnhuí bàngōngshì qǔ wǒ de qiánbāo.】
I need to go back to the office to get my wallet."

"帮忙⠀";"bāngmáng";"to help; to lend a hand; to do a favor; to do a good turn";"related words";"帮忙 (bāngmáng)
Means to help or assist with a specific task or favor. It is used in the context of providing aid or support for someone in completing a particular action or task.

帮助 (bāngzhù)
Also means to help or assist, but it is a more general term for providing help or assistance in any situation.
For example, you could use 帮忙 (bāngmáng) when asking someone to help you move furniture, but you would use 帮助 (bāngzhù) when talking about helping someone in need.";"帮 (to help)";"Other words using this character: 帮助 (bāngzhù; assistance)";"忙 (busy)";"Other words using this character: 忙 (máng; busy)";"❈ 他总是乐意帮忙别人。";"【tā zǒngshì lèyì bāngmáng biéren.】
He is always willing to help others.";"❈ 你能帮忙搬一下这个箱子吗？";"【nǐ néng bāngmáng bān yīxià zhège xiāngzi ma?】
Can you help move this box?";"❈ 谢谢你帮忙。";"【xièxie nǐ bāngmáng.】
Thank you for helping.";"🐇 温情帮忙照顾伤员。";"【wēnqíng bāngmáng zhàogu shāngyuán.】
Wen Qing helps take care of the wounded.";"🐇 金凌帮忙整理蓝曦臣的书房。";"【jīnlíng bāngmáng zhěnglǐ lánxīchén de shūfáng.】
Jin Ling helps tidy up Lan Xichen's study.";"♻❈ 他叫我帮忙。";"【tā jiào wǒ bāngmáng.】
He called me for help.";"♻🐇 魏无羡看到小狗过马路，立刻冲上去帮忙。";"【wèiwúxiàn kàndào xiǎogǒu guò mǎlù, lìkè chōngshàngqù bāngmáng.】
Wei Wuxian saw a puppy crossing the street and immediately rushed to help.";"♻🐇 蓝曦臣对农业很感兴趣，经常去田间地头帮忙。";"【lánxīchén duì nóngyè hěngǎnxīngqù, jīngcháng qù tiánjiān dìtóu bāngmáng.】
Lan Xichen is very interested in agriculture and often helps out in the fields.";"♻❈ 他们的行李很多，需要帮忙搬运。";"【tāmen de xíngli hěnduō, xūyào bāngmáng bānyùn.】
They have a lot of luggage and need help with moving it.";"♻❈ 幸亏有你帮忙，否则我们可能完成不了这项任务。";"【xìngkuī yǒu nǐ bāngmáng, fǒuzé wǒmen kěnéng wánchéng buliǎo zhèxiàng rènwu.】
Fortunately, with your help, otherwise we might not be able to complete this task.";"♻❈ 幸亏有你帮忙，否则我会很困难。";"【xìngkuī yǒu nǐ bāngmáng, fǒuzé wǒhuì hěn kùnnán.】
Fortunately, with your help, otherwise I would have been in great difficulty.";"♻🐇 蓝忘机在厨房里帮忙洗碗。";"【lánwàngjī zài chúfáng lǐ bāngmáng xǐwǎn.】
Lan Wangji is helping to wash the dishes in the kitchen."

"包⠀";"bāo";"to cover; to wrap; to hold; to include; to take charge of; to contract (to or for); package; wrapper; container; bag; to hold or embrace; bundle; packet; CL:个[gè],只[zhī]";"包 (to wrap)";"Other words using this character: 面包 (miànbāo; bread)";"🐇 温情包了一份午餐给温宁。";"【wēnqíng bāole yífèn wǔcān gěi wēnníng.】
Wen Qing packed lunch for Wen Ning.";"🐇 魏无羡用披风包住了自己。";"【wèiwúxiànyòng pīfēng bāozhù le zìjǐ.】
Wei Wuxian wrapped himself in a cloak.";"♻❈ 他受伤了，臂上有一个大包。";"【tā shòushāng le, bì shàng yǒu yīgè dàbāo.】
He got injured, there's a big bump on his arm.";"♻❈ 她在面包上涂了一层果酱。";"【tā zài miànbāo shàngtú le yīcéng guǒjiàng.】
She spread a layer of jam on the bread.";"♻❈ 早餐吃面包加果酱。";"【zǎocān chī miànbāo jiā guǒjiàng.】
Eat bread with jam for breakfast.";"♻🐇 金凌抹了一层果酱在面包上。";"【jīnlíngmǒ le yīcéng guǒjiàng zài miànbāo shàng.】
Jin Ling spread a layer of jam on the bread.";"♻🐇 江澄的胸怀很阔，能包容很多事情。";"【jiāngchéng de xiōnghuái hěnkuò, néng bāoróng hěnduō shìqing.】
Jiang Cheng has a broad mind and can accommodate many things.";"♻❈ 我把身份证放在钱包里了。";"【wǒ bǎ shēnfènzhèng fàngzài qiánbāo lǐ le.】
I put my ID card in my wallet.";"♻❈ 我收到了你寄来的包裹和邮件。";"【wǒ shōudào le nǐ jìlái de bāoguǒ hé yóujiàn.】
I received the package and mail you sent.";"♻❈ 她的皮包很漂亮。";"【tā de píbāo hěnpiāoliàng.】
Her handbag is very pretty.";"♻❈ 他的皮包里装满了文件。";"【tā de píbāo lǐ zhuāngmǎn le wénjiàn.】
His briefcase is filled with documents.";"♻❈ 这个皮包很适合搭配这件衣服。";"【zhège píbāo hěn shìhé dāpèi zhèjiàn yīfú.】
This handbag goes well with this outfit."

"饱⠀";"bǎo";"to eat till full; satisfied";"饱 (full)";"There are no other HSK words in this level (or before) using this character.";"❈ 她的话让我感到饱含深意。";"【tā dehuà ràng wǒ gǎndào bǎohán shēnyì.】
Her words make me feel deeply satisfied.";"❈ 他的笑容让人感到心里饱满。";"【tā de xiàoróng ràng rén gǎndào xīnli bǎomǎn.】
His smile makes people feel emotionally satisfied.";"❈ 吃饭之后我感到很饱。";"【chīfàn zhīhòu wǒ gǎndào hěnbǎo.】
I feel full after eating.";"🐇 金凌吃了一些小吃，但还是觉得不够饱。";"【jīnlíng chī le yīxiē xiǎochī, dàn háishi juéde bùgòu bǎo.】
Jin Ling had some snacks but still didn't feel full.";"🐇 蓝曦臣吃得很饱，满足地拍了拍肚子。";"【lánxīchén chī dé hěnbǎo, mǎnzú dì pāilepāi dùzi.】
Lan Xichen ate until full and patted his stomach contentedly.";"♻❈ 这块布已经饱和了。";"【zhèkuài bù yǐjīng bǎohé le.】
This piece of cloth is already saturated.";"♻❈ 市场已经饱和了。";"【shìchǎng yǐjīng bǎohé le.】
The market is already saturated.";"♻❈ 土壤饱和了水分。";"【tǔrǎng bǎohé le shuǐfèn.】
The soil is saturated with water.";"♻🐇 温情的医馆饱和了各种草药的香味。";"【wēnqíng de yīguǎn bǎohé le gèzhǒng cǎoyào de xiāngwèi.】
Wen Qing's clinic was filled with the fragrance of various herbs.";"♻🐇 魏无羡的魔法阵饱和了黑暗的力量。";"【wèiwúxiàn de mófǎzhèn bǎohé le hēiàn de lìliang.】
Wei Wuxian's array was saturated with dark energy.";"♻❈ 请喂饱自己再出门。";"【qǐng wèibǎo zìjǐ zài chūmén.】
Please feed yourself before going out.";"♻❈ 请喂饱你的宠物。";"【qǐng wèibǎo nǐ de chǒngwù.】
Please feed your pet well."

"北方⠀";"běifāng";"north; the northern part a country; China north of the Yellow River";"北 (north)";"Other words using this character: 北京 (Běijīng; Beijing)";"方 (square)";"Other words using this character: 地方 (dìfang; area); 方便 (fāngbiàn; convenient)";"❈ 北方的冬天很冷。";"【běifāng de dōngtiān hěn lěng.】
The winter in the north is very cold.";"❈ 他来自中国的北方。";"【tā láizì zhōngguó de běifāng.】
He comes from the north of China.";"❈ 北方的饮食文化与南方有很大不同。";"【běifāng de yǐnshíwénhuà yǔ nánfāng yǒu hěndà bùtóng.】
The culinary culture in the north is very different from that in the south.";"🐇 魏无羡在北方遇到了一位神秘的剑客。";"【wèiwúxiàn zài běifāng yùdào le yīwèi shénmì de jiànkè.】
Wei Wuxian encountered a mysterious swordsman in the north.";"🐇 江澄在北方结识了很多志同道合的朋友。";"【jiāngchéng zài běifāng jiéshí le hěnduō zhìtóngdàohé de péngyou.】
Jiang Cheng made many like-minded friends in the north.";"♻❈ 请告诉我北方的方位。";"【qǐng gàosu wǒ běifāng de fāngwèi.】
Please tell me the direction of the north.";"♻❈ 南方的饮食口味与北方不同。";"【nánfāng de yǐnshí kǒuwèi yǔ běifāng bùtóng.】
The cuisine in the south is different from that in the north.";"♻❈ 这个村庄的祖先是从北方迁移而来的。";"【zhège cūnzhuāng de zǔxiān shìcóng běifāng qiānyí érlái de.】
The ancestors of this village migrated from the north.";"♻🐇 蓝忘机和魏无羡在西北方的山林中进行了一场激烈的战斗。";"【lánwàngjī hé wèiwúxiàn zài xīběifāng de shānlín zhōng jìnxíng le yīcháng jīliè de zhàndòu.】
Lan Wangji and Wei Wuxian engaged in a fierce battle in the mountains to the northwest.";"♻🐇 蓝忘机在西北方发现了一处新的灵脉。";"【lánwàngjī zài xīběifāng fāxiàn le yīchù xīn de língmài.】
Lan Wangji discovered a new spiritual vein in the northwest.";"♻❈ 北方的冬天经常是零下。";"【běifāng de dōngtiān jīngcháng shì língxià.】
The winter in the north is often below zero.";"♻❈ 北方人更喜欢吃面食。";"【běifāng rén gēng xǐhuan chī miànshí.】
Northerners prefer to eat wheat-based food."
